Date,10Y_Yield_Constant_Maturity,20Y_Yield_Constant_Maturity,Building_Permits_Contribution,Consumer_Confidence_Expectations,Consumer_Confidence_Index,PMI_Manufacturing_Global,PMI_Services_Business_Activity_US,Unemployment_Initial_Claims,10 Year,10 Year Chg,QMJ,MKT-Rf,SMB,HML,UMD,VIX,VVIX
2019-05-23,-0.12999987599999985,-0.1299999999999999,0.008333332999999998,2.950000000000003,2.566666700000013,-1.9500000000000028,-3.6000000000000014,6850.0,2.4159998893737793,-0.6560001373291016,0.0013194687870790999,-0.008696333527191302,-0.00020568460378659996,0.0036638187608727,-0.0008902432857957002,2.170000080000001,5.680000309999997
2019-05-24,-0.12999987599999985,-0.1299999999999999,0.008333332999999998,2.950000000000003,2.566666700000013,-1.9500000000000028,-3.6000000000000014,6850.0,2.4159998893737793,-0.6560001373291016,-0.0047066790898836995,0.015568962042068901,0.0036306093102529,0.0020450643580313,-0.0078123494938572,-1.0699997000000003,-4.790000919999997
2019-05-27,-0.12999987599999985,-0.1299999999999999,0.008333332999999998,2.950000000000003,2.566666700000013,-1.9500000000000028,-3.6000000000000014,2200.0,2.4159998893737793,-0.6560001373291016,0.0016082963794215,-0.0036154255517659,-0.0021564952437822,-0.00047562367478295347,-0.0006912535356904561,-1.0699997000000003,-4.790000919999997
2019-05-28,-0.12999987599999985,-0.1299999999999999,0.008333332999999998,2.950000000000003,2.566666700000013,-1.9500000000000028,-3.6000000000000014,2200.0,2.4159998893737793,-0.6560001373291016,-0.0008176082283286,-0.004886112819956399,0.0022374069618377,-0.0031490372720418464,0.003174043234814156,1.6499996199999991,4.88999939
2019-05-29,-0.12999987599999985,-0.1299999999999999,0.008333332999999998,2.950000000000003,2.566666700000013,-1.9500000000000028,-3.6000000000000014,2200.0,2.4159998893737793,-0.6560001373291016,-0.0004079324651608,-0.005188395432134001,-0.0018121444042586,0.0055898798121114,-0.0051986421255644,0.3999996199999991,-1.25
2019-05-30,-0.12999987599999985,-0.1299999999999999,0.008333332999999998,2.950000000000003,2.566666700000013,-1.9500000000000028,-3.6000000000000014,2200.0,2.4159998893737793,-0.6560001373291016,0.003197021968934,0.0103996174790542,-0.0009232240161772,-0.0055731980691405,0.0066558093894753,-0.6000003800000009,-1.0500030500000008
2019-05-31,-0.12999987599999985,-0.1299999999999999,0.008333332999999998,2.950000000000003,2.566666700000013,-1.9500000000000028,-3.6000000000000014,2200.0,2.4159998893737793,-0.6560001373291016,-0.0026835429332954,-0.009484039728238301,0.0023381618089814,0.003029250100455436,0.0007787900388669996,1.4099998400000011,3.9400024400000007
2019-06-01,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,2200.0,2.4159998893737793,-0.5760002136230469,-0.0026835429332954,-0.009484039728238301,0.0023381618089814,0.003029250100455436,0.0007787900388669996,1.4099998400000011,3.9400024400000007
2019-06-03,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,4450.0,2.0810000896453857,-0.7749998569488525,0.0025347583173844002,0.0088376355225356,-0.0046283617626022,0.008781438214126965,-0.0072520517465869995,0.15000153000000083,-0.6900024400000007
2019-06-04,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,4450.0,2.0810000896453857,-0.7749998569488525,-0.0028919686929853,0.0134874540402068,0.0047480472744423005,-0.0083811161249928,-0.0074587399574018,-1.8900013000000015,-7.099998470000003
2019-06-05,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,4450.0,2.0810000896453857,-0.7749998569488525,0.0023440750210713002,-0.0062596732513615,-0.0080308323387982,-0.0073935230566852,0.0207825324172323,-0.879999159999997,-2.2099990899999966
2019-06-06,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,4450.0,2.0810000896453857,-0.7749998569488525,0.0009346203896336001,-0.0038532267947970003,0.0009545648708477001,0.0081311217326726,-0.004068011244453101,-0.15999984000000111,-0.6100006100000002
2019-06-07,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,4450.0,2.0810000896453857,-0.7749998569488525,-0.0016034870659065,0.0057429413083829005,0.004816177617426301,-0.0083768861257153,-0.006809312816744399,0.3699989299999977,-0.11000061000000017
2019-06-10,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,-6583.333299999998,2.1429998874664307,-0.7140002250671387,0.00028276882043950006,-0.0047031908306226005,8.349803686999923e-06,0.0032868192644893,-0.0031204609941435,-0.35999965999999795,-2.13999939
2019-06-11,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,-6583.333299999998,2.1429998874664307,-0.7140002250671387,0.0020983899003227,-0.0022638340403759003,-0.0011705564639883,0.0068047359947688,-0.0017929004118617002,0.050000190000000444,1.089996339999999
2019-06-12,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,-6583.333299999998,2.1429998874664307,-0.7140002250671387,-0.0029198147662173,-0.0054101810515492,0.0043204102815890995,-0.008676072113637,0.0145597626345741,-0.07999992000000056,1.25
2019-06-13,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,-6583.333299999998,2.1429998874664307,-0.7140002250671387,-0.0019263818679823,0.0042713303176882,0.0016754550918588003,0.0076952299064419,-0.0154955765962009,-0.09000016000000066,-1.4699935900000014
2019-06-14,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,-6583.333299999998,2.1429998874664307,-0.7140002250671387,0.0044834585341741,-0.0048553612810092,-0.0075171411272186,-0.0012537898851265,0.0120802959457705,-0.5399999599999994,-2.1600036699999947
2019-06-17,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,10666.666599999997,2.0859999656677246,-0.6630001068115234,-0.0076788881471202995,0.0035316688811401612,0.0067142932777718,-0.0046084697333201,-0.0073861974392179,0.07000065000000077,0.9100036699999947
2019-06-18,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,10666.666599999997,2.0859999656677246,-0.6630001068115234,0.004158006064589499,0.00889100245659224,-0.007075193757986899,0.0057704469128797,-0.004292546764731,-0.20000076000000178,3.88999939
2019-06-19,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,10666.666599999997,2.0859999656677246,-0.6630001068115234,-0.002118215154997,-0.0030382864504907006,0.0033221204391459995,-0.0032334499510987998,0.0061646583616852,-0.8199996999999986,-2.790000919999997
2019-06-20,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,10666.666599999997,2.0859999656677246,-0.6630001068115234,0.0039660657586293,0.0039874187114715,-0.0014739814000723998,0.0015095389468591347,-0.0030665967391775,0.42000007999999944,-3.3700027499999976
2019-06-21,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,10666.666599999997,2.0859999656677246,-0.6630001068115234,-0.00039369510218229995,-0.0122524483664569,0.0007711371688765999,0.003631591730462065,-0.0010596479531646999,0.6499996199999991,1.930000309999997
2019-06-24,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,-4500.0,2.0209999084472656,-0.6650002002716064,0.003116141715073,0.0023660330617713,-0.0039350883380192,-0.0033378842974845,0.008966188866941,-0.13999938999999983,-0.5500030500000008
2019-06-25,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,-4500.0,2.0209999084472656,-0.6650002002716064,-0.0036620474067178,-0.0063583686401922,0.0072399375883462,0.0035531740690186,-0.0057969123404268,1.020000460000002,2.570007320000002
2019-06-26,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,-4500.0,2.0209999084472656,-0.6650002002716064,0.0004431710870334,0.0040632932382161,-0.0012817265690294,-0.0023432684242821,-0.0110136266141397,-0.07000161000000205,0.19999694999999917
2019-06-27,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,-4500.0,2.0209999084472656,-0.6650002002716064,-0.00398105172151,0.0075900988034243,0.0049876862505167,-0.005249001814506,0.0077487598259256,-0.38999938999999983,1.159996030000002
2019-06-28,-0.33000016200000015,-0.27,-0.159444444,-9.36666667,-8.026666700000007,-0.19999999999999574,1.2000000000000028,-4500.0,2.0209999084472656,-0.6650002002716064,0.0008542228696410002,0.00031874266960059926,-0.002131483717116,0.0045412331927776,-0.00023284076130269992,-0.739999769999999,-0.7399978600000026
2019-07-01,-0.009999990000000292,0.0,0.261111111,15.86666667,12.0377778,-0.14999999999999858,1.6999999999999957,-12833.333299999998,2.0339999198913574,-0.6520001888275146,0.0017450191302845,-1.6173964331000004e-05,-0.0054149755462894,-0.0012088934454161,0.0020387075170397,-1.0199995000000008,-6.199996949999999
2019-07-02,-0.009999990000000292,0.0,0.261111111,15.86666667,12.0377778,-0.14999999999999858,1.6999999999999957,-12833.333299999998,2.0339999198913574,-0.6520001888275146,0.0018307403711992,-0.0022744413663937997,-0.002871472367077,-0.0048220382279247995,0.010674702372778101,-1.1300001099999992,-1.3600006100000002
2019-07-03,-0.009999990000000292,0.0,0.261111111,15.86666667,12.0377778,-0.14999999999999858,1.6999999999999957,-12833.333299999998,2.0339999198913574,-0.6520001888275146,-0.001707790300167,0.0027768384107633,0.0035118482941555998,0.0025217671428820997,-0.0080307702803218,-0.360000620000001,1.8199996999999968
2019-07-04,-0.009999990000000292,0.0,0.261111111,15.86666667,12.0377778,-0.14999999999999858,1.6999999999999957,-12833.333299999998,2.0339999198913574,-0.6520001888275146,-0.0006813491671407001,-0.004923584847145,0.0018760227442085999,0.0029097215333275003,-0.0029336322495758,-0.360000620000001,1.8199996999999968
2019-07-05,-0.009999990000000292,0.0,0.261111111,15.86666667,12.0377778,-0.14999999999999858,1.6999999999999957,-12833.333299999998,2.0339999198913574,-0.6520001888275146,0.0013305460435208212,-0.0054822160212514995,0.0024113154131845,0.0037924131576698,-0.0006141757984383998,-0.360000620000001,1.8199996999999968
