Date,VIX,VVIX,PMI_Manufacturing_Global,PMI_Services_Business_Activity_US,GLD_ret_lag1,GLD_ret_lag5,GLD_ret_lag20
2020-06-09,0.3135772370322412,0.18071256277892764,0.18854174015760322,0.14113660238886516,0.8935750840572253,-0.6998072941204672,-0.681333416724514
2020-06-10,0.3104969401524738,0.42275294939479696,0.18908342173072024,0.14406919663614204,0.7849034188690427,-1.8092223635200944,0.2588930940543456
2020-06-11,0.30725031669033,0.41792527538312063,0.1896253002319717,0.14701106294633376,1.1975373571749897,0.8690909335192607,0.7885267073699089
2020-06-12,0.883023124345036,1.9795179312597726,0.19004112371750378,0.15124199562354915,-0.7497794352966709,-1.9608933435609244,0.7127607033082957
2020-06-15,0.76143550593243,1.523333340430462,0.19045705886763453,0.15549717524503548,0.036379491387788766,0.8935750840572253,0.4146893127774711
2020-06-16,0.7058776154695824,1.5726867446677435,0.190873105933364,0.1597770810208151,-0.2508343112355443,0.7849034188690427,-0.8115901971643978
2020-06-17,0.6866549943409895,1.4123824860651526,0.1912892651659977,0.16408220340674995,-0.13366428410081854,1.1975373571749897,0.777879294481083
2020-06-18,0.6451040934266392,1.2185917180057058,0.19170553681716132,0.1684130444709255,0.08309283332932076,-0.7497794352966709,0.10584417311891227
2020-06-19,0.7881387460702856,1.320350026265364,0.19212192113878068,0.17277011827456698,-0.2660281726425851,0.036379491387788766,-1.4703903173584347
2020-06-22,0.5545901628790934,1.1161854269106626,0.19253841838310357,0.17715395126819772,0.9057649209317825,-0.2508343112355443,0.43304044116759394
2020-06-23,0.5225908078563147,0.9635536601407151,0.19295502880268658,0.18156508270374627,0.5053905840397983,-0.13366428410081854,-1.4253577873642496
2020-06-24,0.6858394560355349,1.2283450749417009,0.19337175265039594,0.18600406506339698,0.6823250711477935,0.08309283332932076,0.06228253805905952
2020-06-25,0.570054364717855,0.790230774683524,0.19378859017942407,0.19047146450598895,-0.3971190721237893,-0.2660281726425851,0.20172049621221125
2020-06-26,0.7358707033521364,0.8469479199538991,0.19420554164326337,0.19496786133180002,-0.13173005009047678,0.9057649209317825,0.5659096545698248
2020-06-29,0.5292596867384072,0.5168131706782746,0.19462260729573705,0.1994938504666854,0.3268194414593438,0.5053905840397983,0.31476278893696424
2020-06-30,0.4327450780300354,0.4870610044916114,0.19503978739098005,0.2040500419664676,-0.03259377424013545,0.6823250711477935,-0.6998072941204672
2020-07-01,0.3051606082168325,0.48474299725759107,0.47639926427477514,0.7730566463795758,0.323581132343638,-0.3971190721237893,-1.8092223635200944
2020-07-02,0.23745784892129354,0.2413259946165413,0.47555060154818823,0.7761925827239599,-0.5035210105881391,-0.13173005009047678,0.8690909335192607
2020-07-06,0.24779929037754816,0.2796772787445343,0.4738555292007928,0.7825126967553556,0.11812409262997424,0.3268194414593438,-1.9608933435609244
2020-07-07,0.34572833729063596,0.3441529351403701,0.47300911486269914,0.7856972203149807,0.4708251815774661,-0.03259377424013545,0.8935750840572253
2020-07-08,0.24911316916768436,0.12395767322820578,0.47216344528292425,0.7888982897965541,0.4951201052389815,0.323581132343638,0.7849034188690427
2020-07-09,0.326007645412394,0.19878811819972428,0.47131851812193565,0.7921160846784652,0.4815552352990101,-0.5035210105881391,1.1975373571749897
2020-07-10,0.1866719776978791,-0.04979647382309054,0.4704743310477729,0.795350787148456,-0.3452261301634352,0.11812409262997424,-0.7497794352966709
2020-07-13,0.5198680865612898,0.5622350058037965,0.4696308817360172,0.7986025821569699,-0.32932837127259057,0.4708251815774661,0.036379491387788766
2020-07-14,0.33209757971476583,0.07968898156487789,0.46878816786975247,0.8018716574717637,0.025760242142386862,0.4951201052389815,-0.2508343112355443
2020-07-15,0.20802991453232977,0.12187468615369633,0.4678564111941743,0.8007855818312555,0.34583087348020186,0.4815552352990101,-0.13366428410081854
2020-07-16,0.22184440342142683,0.20646456645430553,0.46692553716488955,0.7997011566545977,-0.007618190173758251,-0.3452261301634352,0.08309283332932076
2020-07-17,0.06139224516936376,0.31270859765097736,0.46599554270564514,0.7986183763019278,-0.9801378622373885,-0.32932837127259057,-0.2660281726425851
2020-07-20,-0.02399088224195906,0.06343190618541045,0.46506642475097576,0.7975372351591352,0.6838139300485405,0.025760242142386862,0.9057649209317825
2020-07-21,0.000783357485115595,0.19562373162736546,0.46413818024615977,0.796457727637708,0.36895585974971185,0.34583087348020186,0.5053905840397983
2020-07-22,-0.03716971536138011,0.07393502089571052,0.4632108061471523,0.7953798481745782,1.038325822208442,-0.007618190173758251,0.6823250711477935
2020-07-23,0.08226069454277604,0.24698341537176294,0.4622842994205367,0.794303591231975,1.3237523627582133,-0.9801378622373885,-0.3971190721237893
2020-07-24,0.06438043510835817,0.26852350912826417,0.4613586570434607,0.7932289512972664,0.7219675101407236,0.6838139300485405,-0.13173005009047678
2020-07-27,-0.013648190531598544,0.06129255553840467,0.46043387600357943,0.7921559228828147,0.6971627240948274,0.36895585974971185,0.3268194414593438
2020-07-28,0.033860579626302054,0.11459873008748923,0.4595099532990067,0.7910845005258261,1.7235932483098826,1.038325822208442,-0.03259377424013545
