Date,10Y_Yield_Constant_Maturity,20Y_Yield_Constant_Maturity,Building_Permits_Contribution,Consumer_Confidence_Expectations,Unemployment_Initial_Claims,Term_Spread
2017-06-20,0.5151638777949274,0.20187906838008543,2.1150794441726624,0.3065894359753349,-0.6880325973901017,-2.802440831757228
2017-06-21,0.5090857437372884,0.19526788933829098,2.0873686694015623,0.30067185833952687,-0.6835463436469654,-2.7561897187639923
2017-06-22,0.5029974176691238,0.1885929462114947,2.0604640186245624,0.2947227555966032,-0.6790778375404642,-2.711852836422169
2017-06-23,0.4968976649713991,0.18185130491346851,2.0343243202219057,0.2887406576129131,-0.6746267969896593,-2.6692974506366327
2017-06-26,0.49078521161372163,0.1750398736781523,2.008911285569185,0.2827240373671553,0.09429569048801288,-2.6284033980673622
2017-06-27,0.48465874124848296,0.16815539101783858,1.9841892538063723,0.2766713074322705,0.09719322985220362,-2.5890615938990713
2017-06-28,0.4785168920785164,0.16119441253770272,1.9601249637108207,0.2705808161983011,0.10009892392777249,-2.551172750667416
2017-06-29,0.47235825347520666,0.1541532964746413,1.936687349335219,0.2644508438127377,0.10301288854653758,-2.5146462737365494
2017-06-30,0.46618136232123203,0.1470281878103806,1.913847356537444,0.258279597812452,0.10593524104916066,-2.4793993053371985
2017-07-03,0.5108723879159094,0.4538307758069603,-1.3126380282883052,0.5802292262904277,-0.08900184895412813,-0.5038954259364045
2017-07-05,0.4985474204524351,0.4411757726883239,-1.2975915420243627,0.5680376445307719,-0.07658905059457223,-0.5061433185376182
2017-07-06,0.4923632443721961,0.4348044937887997,-1.290178639604109,0.561940372951416,-0.07029616255141351,-0.507269821370342
2017-07-07,0.48616265265530256,0.42840122495557087,-1.282837442559598,0.5558407043629421,-0.0630961029999324,-0.508398037859689
2017-07-10,0.4799441077918675,0.42196372399295434,-1.2755666047620222,0.5497375496490314,-0.9985553705070325,-0.5095279750270144
2017-07-11,0.47370600913629174,0.41548962609503415,-1.2683648147887328,0.5436297918923544,-0.9922803836136517,-0.5106596399299462
2017-07-12,0.4674466877644131,0.4089764326732192,-1.2612307947720802,0.5375162841774711,-0.9860999192873651,-0.5117930396626184
2017-07-13,0.4611644008430253,0.40242149891887613,-1.25416329929462,0.5313958472321234,-0.9800151472773933,-0.5129281813559439
2017-07-14,0.45493400900774983,0.3959610640327537,-1.2453194196993014,0.52549288202267,-0.9731704869847237,-0.5129281886451973
2017-07-17,0.4486802849201364,0.38946042634972006,-1.2365723812843423,0.5195866553830875,-0.3214776963794028,-0.5129281959344495
2017-07-18,0.4424014802280228,0.3829170405119504,-1.2279200253667109,0.5136762399134697,-0.3151668144743461,-0.512928203223703
2017-07-19,0.4360957677282184,0.37632821594533944,-1.2193602579048757,0.5077606885422989,-0.30881347793624947,-0.5129282105129553
2017-07-20,0.4297612349927213,0.36969110377901715,-1.2108910469916538,0.5018390331580717,-0.30241551601290645,-0.5129282178022079
2017-07-21,0.4233958773801283,0.36300268229736304,-1.2025104204646782,0.49591028316077074,-0.29623164819386577,-0.5129282250914615
2017-07-24,0.41699759035772865,0.35625974072055544,-1.1942164636280113,0.48997342392642085,-0.5542627508660014,-0.5129282323807139
2017-07-25,0.41056416104904686,0.34945886107572416,-1.1860073170788286,0.4840274151774336,-0.5481706821743381,-0.5129282396699678
2017-07-26,0.4040932589090587,0.34259639788042556,-1.1778811746334832,0.47807118925066905,-0.5420741180008406,-0.5129282469592205
2017-07-27,0.39758242541465044,0.3356684553117076,-1.169836281347611,0.47210364925442627,-0.5359719295388692,-0.5129282542484744
2017-07-28,0.391029062640596,0.32867086147568125,-1.1618709316252633,0.4661236671047238,-0.5298947366078982,-0.5129282615377284
2017-07-31,0.3844304205709156,0.3215991393220174,-1.1539834674123648,0.46013008143021433,-0.13201618513081526,-0.5129282688269814
2017-08-01,0.009434738316213649,-0.0382040201645547,0.9109019880655421,0.4177534748179463,-0.1255223471276451,-0.296054174434935
2017-08-02,0.000804998268638854,-0.04798001822997077,0.906036129203377,0.4117281283056543,-0.1189645043945591,-0.29701872828124365
2017-08-03,-0.007992126350829368,-0.05799395986404319,0.901198847386375,0.4056807062648444,-0.1123400050657535,-0.297984216093876
2017-08-04,-0.016966230270530257,-0.06826162704373072,0.8963897390566273,0.39960979533887764,-0.10606529516341884,-0.2989506416429431
2017-08-07,-0.026127676674432533,-0.07880030099318834,0.8916084078339187,0.3935139292884062,-1.0569319332261937,-0.29991800871334784
2017-08-08,-0.035487680550709125,-0.08962895475870954,0.8868544643445465,0.38739158541054575,-1.0495752223037433,-0.3008863211048758
2017-08-09,-0.045058403451920546,-0.10076847715182155,0.8821275260550347,0.38124118067916213,-1.0423032791918245,-0.30185558263227785
2017-08-10,-0.054853061571050674,-0.11224193431458582,0.8774272171105764,0.3750610675789948,-1.0351154980960966,-0.30282579712536556
2017-08-11,-0.06488604941506729,-0.12407487665005017,0.8727531681780483,0.36884952960332773,-1.0270046344808046,-0.30379696842909915
2017-08-14,-0.07517308182271891,-0.13629570076536135,0.8681050162934387,0.36260477638132965,-0.8491784173531536,-0.3047691004036854
2017-08-15,-0.0857313576486406,-0.14893607852994006,0.8634824047135482,0.35632493839718443,-0.8422806327074737,-0.3057421969246552
2017-08-16,-0.0952872112904408,-0.159052299662432,0.8665157495314676,0.35026388920239554,-0.8354201495119704,-0.3017386446646189
2017-08-17,-0.10506062300645501,-0.16941547202845117,0.8695639954791304,0.34417241033315393,-0.8285959832006311,-0.29773264358768037
2017-08-18,-0.11506471852647569,-0.1800407367084368,0.8726272913164211,0.33804889208998984,-0.8218938780182223,-0.2937239652197363
2017-08-21,-0.1253137512756988,-0.19094456507563448,0.8757057878783467,0.3318916587470244,-0.7153768611039221,-0.28971237918500914
2017-08-22,-0.1358232328081775,-0.202144915719791,0.8787996381127096,0.3256989641170776,-0.7092895616434128,-0.285697653124115
2017-08-23,-0.14661008229703051,-0.2136614147498417,0.8819089971186246,0.3194689867622383,-0.7032237076731997,-0.2816795526102501
2017-08-24,-0.157692798476713,-0.2255155637231624,0.8850340221858978,0.31319982481484837,-0.6971786060597396,-0.2776578410634931
2017-08-25,-0.1690916581523868,-0.2377309803671359,0.8881748728352904,0.3068894903699018,-0.6917761046188937,-0.2736322796630613
2017-08-28,-0.18082894628935847,-0.2503336784089845,0.8913317108596961,0.30053590340519065,5.858858528980301,-0.2696026272575097
2017-08-29,-0.1929292238224778,-0.2633523942798189,0.8945047003662503,0.2941368851803026,5.480862842172958,-0.2655686402727134
2017-08-30,-0.20541964074913685,-0.27681897029844105,0.8976940078193989,0.28769015105968554,5.165419973436828,-0.2615300726175879
2017-08-31,-0.21833030387962474,-0.29076880629079516,0.9008998020849569,0.2811933026980943,4.8968736999848135,-0.25748667558742644
2017-09-01,-0.27549594185549287,-0.40008828913421474,-0.9958462645698248,0.2402348295027587,4.663874305043792,-0.47442895218103437
2017-09-05,-0.30475585498416136,-0.433011285353047,-0.980545683994566,0.2267923816557193,2.6083536668700362,-0.46485840799518613
2017-09-06,-0.3202781006648616,-0.4505508566341418,-0.9729874035642034,0.2199717221846716,2.5656089616255273,-0.4600784084316745
2017-09-07,-0.3364677186226512,-0.4688986926362464,-0.9654887772148544,0.21308037276145303,2.524570172030315,-0.4553014395653137
2017-09-08,-0.35338826683041696,-0.4881335346516723,-0.9580485844201552,0.20611479398125737,2.4828809045408917,-0.4505271363120604
2017-09-11,-0.37111225057780006,-0.5083454598013191,-0.950665638668951,0.1990712355745052,0.9736783337791785,-0.4457551319183959
2017-09-12,-0.3897228289690541,-0.529638089079648,-0.9433387866560361,0.1919457185727182,0.9673911039130095,-0.4409850577948112
2017-09-13,-0.4093159389601339,-0.5521313471374533,-0.9360669075342489,0.184734015588155,0.9611494759170585,-0.43621654334614135
2017-09-14,-0.43000296367093466,-0.5759649449030303,-0.9288489122276284,0.17743162896406905,0.954952640911027,-0.43144921579851675
2017-09-15,-0.44540143809458516,-0.5916136619844737,-0.9235187536198816,0.1692309389571724,0.9487998076416309,-0.4257732436572756
2017-09-18,-0.461394380815281,-0.6078244106166023,-0.9182223079751076,0.16088047969315372,1.4328288580649007,-0.42008553641577256
2017-09-19,-0.4780306564456796,-0.6246385508728743,-0.9129590583415532,0.15237017701069272,1.4220476902192378,-0.4143851730168888
2017-09-20,-0.49536501571669156,-0.6421018794063648,-0.907728497658775,0.14368901929147612,1.41141072669126,-0.40867120879158464
2017-09-21,-0.5134590484096325,-0.6602652654509125,-0.9025301285025891,0.13482493677866908,1.400914276629494,-0.4029426740759499
2017-09-22,-0.5323823326922461,-0.6791854023083914,-0.8973634628378819,0.12576466108183965,1.3905547784983618,-0.3971985727469216
2017-09-25,-0.5522138306801467,-0.6989257000004435,-0.8922280217789895,0.11649356086753272,0.7359709849327076,-0.3914378806703792
2017-09-26,-0.57304359524296,-0.7195573515928637,-0.8871233353573708,0.10699544876692416,0.7390477508389943,-0.3856595440547309
2017-09-27,-0.5949748737549558,-0.7411606146666785,-0.8820489422963129,0.09725235328902697,0.7421399014072937,-0.3798624777025308
2017-09-28,-0.6181267229633093,-0.7638263612876423,-0.8770043897924156,0.08724424791888812,0.745247600552508,-0.3740455631519678
2017-09-29,-0.6426372888506089,-0.78765796571512,-0.8719892333036102,0.07694872747991775,0.7483710146093641,-0.3682076466993142
2017-10-02,0.3513270511606838,-0.01128734108362317,1.4350003070662922,1.186466661222755,-0.19672004857622533,-1.2869406112735584
2017-10-03,0.3446131856808931,-0.02506788150409674,1.42372407854851,1.1880802718852617,-0.1931783770636205,-1.2775433738289241
2017-10-04,0.33787772831466223,-0.039529980183828195,1.4126038843719997,1.1903929468007528,-0.18963220512903045,-1.2682816009328581
2017-10-05,0.3311281874934821,-0.05476152713172754,1.4016355690086377,1.193476460401602,-0.18608136550026633,-1.2591530816535064
2017-10-06,0.3243755276948703,-0.07086769725750101,1.3908151279470937,1.1974141735375206,-0.18055959381584313,-1.2501557385568174
2017-10-09,0.3176356426589134,-0.08797568422696043,1.3801387006471055,1.202303459320048,-1.4680619958002596,-1.2412876260664383
2017-10-10,0.3109315766113813,-0.10624113942540223,1.3696025638914766,1.2082587764577968,-1.4561993313826773,-1.2325469292257398
2017-10-11,0.30429696049651017,-0.12585709764065614,1.3592031255094965,1.2154156036305284,-1.4445321304331162,-1.2239319628669785
2017-10-12,0.2977814907712756,-0.14706661770640356,1.3489369184474809,1.2239355338181437,-1.4330556132167627,-1.2154411711953859
2017-10-13,0.2914599836118497,-0.170181127014267,1.3388005951639352,1.2340129536456461,-1.4208059011394232,-1.2070731277988522
2017-10-16,0.28513732854092894,-0.17460486282890456,1.3273215370882823,1.2280929706977353,-0.8819882928141111,-1.1980182191157605
2017-10-17,0.2787689032359227,-0.17905647551925774,1.3159949752908953,1.2223687151276967,-0.8762488179678612,-1.1890739183822785
2017-10-18,0.27235247912942295,-0.183536535960133,1.3048166700756438,1.2168452355169064,-0.8705448426833828,-1.1802381531683348
2017-10-19,0.26588571897878416,-0.188045629339787,1.2937825353812007,1.2115282086572443,-0.8648757602403554,-1.1715089435764168
2017-10-20,0.2593661689286987,-0.19258435565252685,1.2828886314602297,1.2064239986841945,-0.8654466942780205,-1.1628844002959013
2017-10-23,0.2527912498615246,-0.19715333021197037,1.2721311579755137,1.2015397243097508,-0.9143610564079518,-1.1543627228846514
2017-10-24,0.24615824795716504,-0.20175318418614663,1.2615064474850217,1.1968833354101724,-0.9145982323908557,-1.1459421982762075
2017-10-25,0.23946430437444774,-0.2063845651555094,1.2510109592900769,1.1924637004572167,-0.9148354931652473,-1.1376211995120313
2017-10-26,0.23270640395411848,-0.21104813769494324,1.240641273622729,1.1882907065648003,-0.9150728387934863,-1.1293981846996355
2017-10-27,0.22588136283016896,-0.2157445839811328,1.230394086150228,1.18437537426853,-0.9093834774084946,-1.121271696198614
2017-10-30,0.2189858148209907,-0.22047460442658287,1.220266202776135,1.1807299895791181,-0.4913044172424173,-1.1132403600380396
2017-10-31,0.21201619645367115,-0.22523891834156723,1.2102545347191058,1.1773682563718253,-0.488523288597564,-1.105302885570074
2017-11-01,0.10563733397825208,-0.7005710786328497,-0.7161351710190537,1.8931046386307906,-0.4857478502393608,-2.0712613516984026
2017-11-02,0.09813054447316481,-0.7043726337209896,-0.7163914588120747,1.886548758376337,-0.4829780341242052,-2.049681141904728
2017-11-03,0.09051613193660286,-0.7081982230799461,-0.716647841379738,1.8805781951219507,-0.47754783243003907,-2.028695017880088
2017-11-06,0.08278862711051387,-0.7120481719537634,-0.7169043188024424,1.8752102553328058,0.2801282023152113,-2.0082792341892683
2017-11-07,0.0749421929674322,-0.7159228116986788,-0.717160891160678,1.870464936333148,0.2843756968635165,-1.9884115847892758
2017-11-08,0.06697059078534696,-0.7198224799332881,-0.7174175585350262,1.8663652090724838,0.28865063347415193,-1.9690712915938091
2017-11-09,0.058867142289158,-0.7237475206932296,-0.7176743210061597,1.8629373489565224,0.29295351748656157,-1.9502389037100847
2017-11-10,0.05062468730423191,-0.7276982845906157,-0.7179311786548428,1.860211323570765,0.2940568822773977,-1.931896206242196
2017-11-13,0.04223553627481644,-0.7316751289783019,-0.7181881315619318,1.8582212481359954,-0.5255233751882233,-1.914026137692603
2017-11-14,0.03369141688959864,-0.7356784181192305,-0.7184451798083751,1.8570059220708452,-0.5213075405480947,-1.8966127151127163
2017-11-15,0.03985114805709972,-0.7293597809097733,-0.7147081773269575,1.8387145825329934,-0.517100653110087,-1.8747327716896254
2017-11-16,0.04607258063956641,-0.72306449938837,-0.7109859521481586,1.820806786132552,-0.512902488506671,-1.8533803994219316
2017-11-17,0.052357775770874575,-0.7167918223918147,-0.7072783256281936,1.8032681796446184,-0.5081927826793955,-1.8325326905078634
2017-11-20,0.058708882063789235,-0.710541006323606,-0.7035851214670993,1.7860851507341753,-0.6314245768129507,-1.8121680996234801
2017-11-21,0.06512814068203111,-0.7043113148960065,-0.6999061656636665,1.7692447793433728,-0.6261271479852519,-1.7922663410015007
2017-11-22,0.07161789077664829,-0.6981020188995312,-0.6962412864713629,1.7527347929250356,-0.6208448810014404,-1.7728082948607444
2017-11-24,0.08481874735918349,-0.6857417305821464,-0.6889530819496515,1.7206598778934514,-0.6094651086503773,-1.7351521870713928
2017-11-27,0.09153507676579344,-0.679589313594779,-0.6853294240172009,1.7050732858478275,-0.8088954298472677,-1.7169209856117453
2017-11-28,0.09833235746002107,-0.6734544424820679,-0.6817191774081564,1.6897736841196154,-0.8024285400307954,-1.6990670810784032
2017-11-29,0.10521351522008943,-0.667336421124812,-0.6781221810210454,1.674751477967344,-0.7959976756563747,-1.6815760443651704
2017-11-30,0.11218161609019466,-0.6612345598455461,-0.6745382757639687,1.659997514841465,-0.7896022068783347,-1.664434199420472
2017-12-01,0.694887310059245,-0.6551481754674708,-0.01508674564465354,-1.1573084337556963,-0.7830254100557477,-2.7524833521043113
2017-12-04,0.7025316796989878,-0.6490765914367443,-0.014718720559219077,-1.1489060273284346,-1.353696850455941,-2.70077966175571
2017-12-05,0.7102843378703916,-0.6430191380165793,-0.01435068886065906,-1.1405875670120456,-1.3432364404248474,-2.6514571716497004
2017-12-06,0.7181484465664565,-0.6369751525629177,-0.01398265039837171,-1.1323512169053165,-1.3329296836558937,-2.6043316342744554
2017-12-07,0.7261272985841596,-0.6309439798930951,-0.013614605021736285,-1.1241951931181584,-1.3227733037714424,-2.559238202928732
2017-12-08,0.7342243246222931,-0.6249249727608065,-0.013246552580112706,-1.1161177618276088,-1.3154313161352584,-2.516028878204301
2017-12-11,0.7424431008571484,-0.618917492452878,-0.012878492922841366,-1.1081172374210038,-0.13668972901084425,-2.4745703538151997
2017-12-12,0.7507873570345559,-0.6129209095260807,-0.012510425899242639,-1.1001919807217684,-0.13805056383564226,-2.434742189980002
2017-12-13,0.7592609851204133,-0.606934604705163,-0.012142351358616766,-1.0923403972935193,-0.1394127383862827,-2.3964352570582776
2017-12-14,0.7678680485560224,-0.6009579699670903,-0.011774269150243372,-1.0845609358182662,-0.14077626223471829,-2.359550403407171
2017-12-15,0.7703630181068302,-0.5953451292133051,-0.008552997622384017,-1.085357333589163,-0.14214114499760397,-2.324588779178263
2017-12-18,0.7728679295644176,-0.5897425735260472,-0.005323461786939128,-1.0861546943373284,0.05248904847376927,-2.2908391364880973
2017-12-19,0.7753828669065497,-0.5841497212316114,-0.002085510837465694,-1.0869530203212332,0.05171851963746202,-2.258229291701581
2017-12-20,0.7779079150925481,-0.5785659896489591,0.0011610080683058521,-1.0877523138067526,0.05094796734846161,-2.226692949278623
2017-12-21,0.7804431600782301,-0.5729907947289677,0.004416249856428723,-1.0885525770672217,0.05017739021996347,-2.1961690970888634
2017-12-22,0.7829886888311649,-0.5674235506872368,0.0076803715859206385,-1.089353812383432,0.04940678686473728,-2.1666014759859875
2017-12-26,0.7881109506612425,-0.5563105611703731,0.014235894073875262,-1.0909592083437967,0.13271922049281903,-2.1101309099552004
2017-12-27,0.7906878628735154,-0.5507636320408346,0.017527620075758525,-1.0917633735871888,0.1324954464656736,-2.0831352780611763
2017-12-28,0.7932754171558417,-0.5452222856900453,0.02082887661343323,-1.092568520084872,0.13227168936962513,-2.056909815474605
2017-12-29,0.7958737057734651,-0.5396859218744581,0.02413983219413571,-1.09337465015548,0.1320479491698564,-2.031416019153783
2018-01-02,2.9574285684566672,0.8995039492250476,0.6495821430520331,-0.014252530059129378,0.6111925283082926,-2.832236781221082
2018-01-03,2.9075155928168726,0.9011790536723162,0.6508097277763613,-0.018982497233076576,0.6132751585343312,-2.7767545117494024
2018-01-04,2.859750200203146,0.9028585485528242,0.6520395399464914,-0.023740280548549805,0.6153644049626222,-2.7239566486036244
2018-01-05,2.8139784105252623,0.9045424572765387,0.6532715889946342,-0.028526565137418025,0.6174603166421276,-2.673625817675269
2018-01-08,2.7700613076782883,0.9062308034270576,0.654505884406427,-0.03334205471445613,-1.5899041686812392,-2.6255685658308265
2018-01-09,2.7278731942184695,0.9079236107633147,0.655742435721333,-0.03818747229922386,-1.5749028492140456,-2.5796120750747917
2018-01-10,2.687300015139591,0.9096209032212564,0.656981252533042,-0.043063560971872285,-1.560165028079702,-2.5356014123321464
2018-01-11,2.6482380055569235,0.9113227049155479,0.658222344489878,-0.047971084664848285,-1.5456819571016525,-2.4933972146016763
2018-01-12,2.610592525644721,0.9130290401413149,0.6594657212952068,-0.052910828992440394,-1.5314452836397898,-2.4528737302794834
2018-01-16,2.539212307403099,0.9164554092806748,0.6619593685425004,-0.06289023567829567,-0.9478943574475889,-2.3764242018912056
2018-01-17,2.5039908712554957,0.9191054344033123,0.6558514910625565,-0.06439730038251439,-0.9467590082952796,-2.340148069392723
2018-01-18,2.4699657595491833,0.9217666874248319,0.6497569230035775,-0.06590564526372636,-0.9456255334868082,-2.305165471154519
2018-01-19,2.4370680755222596,0.9244392637473633,0.6436748777372705,-0.0674152825857223,-0.9444939266234076,-2.2713971459060573
2018-01-22,2.405234367488744,0.9271232599067498,0.6376045654573176,-0.06892622466649102,-1.3906697177468759,-2.2387704772251356
2018-01-23,2.3744060869528543,0.9298187735900232,0.6315451924860385,-0.07043848387882029,-1.3804827485799387,-2.2072187925901674
2018-01-24,2.344529111251114,0.9325259036532801,0.6254959605600026,-0.07195207265086964,-1.3704251075614664,-2.1766807507978774
2018-01-25,2.315553321830347,0.9352447501398434,0.6194560660925396,-0.07346700346679517,-1.360493619818595,-2.1470998048704533
2018-01-26,2.287432230654658,0.937975414298822,0.6134246994109694,-0.07498328886734662,-1.3506852169370134,-2.1184237296941437
2018-01-29,2.2601226483792383,0.9407179986039488,0.6074010439662232,-0.07650094145047,-1.8328646346127662,-2.0906042053627583
2018-01-30,2.233584388880661,0.9434726067728814,0.6013842755123471,-0.07801997387194921,-1.8130361281189085,-2.0635964486218303
2018-01-31,2.207780005525951,0.9462393437867991,0.595373561253217,-0.07954039884600338,-1.7936504356219374,-2.0373588859825995
2018-02-01,4.830251236647446,4.232837374941329,-0.6054845004433271,1.0218683188202171,-1.774689679316657,-1.8750138422402656
2018-02-02,4.608841373654483,4.091025907852985,-0.6106053157383335,1.014331770615302,-1.7561369718337791,-1.8536599386434673
2018-02-05,4.413895079903942,3.9617215326687845,-0.6157718086287888,1.0068572312358561,-1.3379889938894223,-1.832810805104427
2018-02-06,4.240475667358344,3.843163876208392,-0.6209848701715069,0.9994433963939734,-1.3383633434883395,-1.8124448915544351
2018-02-07,4.084847889143326,3.733921489437799,-0.6262454156201767,0.9920889938348768,-1.3387378956666531,-1.7925419078430416
2018-02-08,3.9441262311967313,3.6328167839927663,-0.6315543852870862,0.9847927822252698,-1.3391126506272488,-1.7730827301369745
2018-02-09,3.8160413970100113,3.5388709018639464,-0.6369127454427536,0.9775535500861923,-1.3394876085733112,-1.754049315684431
2018-02-12,3.698780736924417,3.451262549388478,-0.6423214892554522,0.9703701147680828,-2.006943813956529,-1.7354246250746432
2018-02-13,3.590876449871641,3.3692967984892195,-0.6477816377727416,0.9632413214660461,-1.9825370503728625,-1.7171925512254242
2018-02-14,3.496348059079824,3.3054093903178705,-0.6429480548794522,0.9710270274596974,-1.958773758351084,-1.6994455367377905
2018-02-15,3.4082821577456794,3.2446966038319416,-0.6381310498763622,0.9789172877830904,-1.9356238648769983,-1.6820584842205097
2018-02-16,3.325960374902545,3.1868986331123605,-0.6333302843929537,0.986914819017673,-1.9130592256266794,-1.6650179031498726
2018-02-20,3.1761921777090705,3.0791483434035833,-0.623776136758654,1.0032430667967918,-2.2078933251530333,-1.6319256040580603
2018-02-21,3.1077705096928163,3.0288054821901196,-0.6190220957726342,1.0115797375527704,-2.1783747443473787,-1.6158501839098218
2018-02-22,3.043114707548549,2.9805901930256278,-0.6142829764079705,1.0200355982025509,-2.14975728538306,-1.600073750999461
2018-02-23,2.9818828351730478,2.934353039337445,-0.609558457515661,1.0286139180983334,-2.121993194270187,-1.5845858532411075
2018-02-26,2.9237749960334147,2.889958912988694,-0.604848221055887,1.0373180941599263,-1.2108583141954081,-1.5693765364581673
2018-02-27,2.868526906713171,2.847285313246453,-0.6001519519907877,1.0461516573793397,-1.2009411419270553,-1.5544363140688737
2018-02-28,2.8159046322683774,2.8062208719531267,-0.595469338178981,1.0551182797362422,-1.1911345937859843,-1.5397561389985324
2018-03-01,2.6501667327611402,2.378641294222489,0.8064627374319253,0.26470094580445297,-1.1814358564829375,-1.8996048475098875
2018-03-02,2.607442033242014,2.355710215496751,0.8050650149567876,0.2734345117047413,-1.1718422052616944,-1.878027527712802
2018-03-05,2.566410318530702,2.3333194712615546,0.8036699901631228,0.28233015904331515,-1.5465377545649732,-1.8569679982868212
2018-03-06,2.526958441624737,2.311447289623492,0.8022776512632144,0.29139517204144494,-1.5319440581614534,-1.8364040625931848
2018-03-07,2.488983593161963,2.290073111281015,0.8008879865378662,0.3006372967373001,-1.517598277244397,-1.8163148336778547
2018-03-08,2.4523921162577036,2.2691775039177045,0.7995009843358798,0.31006477995542214,-1.5034923056335467,-1.7966806363401664
2018-03-09,2.417098483385145,2.2487420838732977,0.7981166330735366,0.3196864123914471,-1.489618395600464,-1.7774829180198113
2018-03-12,2.3830244097411812,2.22874944437207,0.7967349212340851,0.32951157633714423,-1.4056482116089122,-1.758704167578653
2018-03-13,2.3500980820818644,2.2091830896692612,0.7953558373672314,0.3395502986502538,-1.3975614686313942,-1.74032784116372
2018-03-14,2.318253485659899,2.1900273745472596,0.7939793700886367,0.3498133096662472,-1.3895597396888053,-1.7223382944330685
2018-03-15,2.2874298148432444,2.1712674486550507,0.7926055080794181,0.36031210885849585,-1.3816413407440746,-1.7047207205090253
2018-03-16,2.2575709553863366,2.1528892052392004,0.7912342400856529,0.3710590381827953,-1.3738046338694598,-1.6874610930954923
2018-03-19,2.225375287581577,2.124904897427809,0.785247689960145,0.37087742875171936,-1.7788956979855315,-1.6712433012078032
2018-03-20,2.194229761049262,2.0977411469983496,0.7792914033791073,0.3706958506494722,-1.76367782351373,-1.6553438766358854
2018-03-21,2.164074979479799,2.071355984169851,0.7733647399096885,0.37051430385307105,-1.7487339691430073,-1.6397518849847033
2018-03-22,2.1348561481586428,2.045710386411484,0.7674670691513786,0.3703327883395334,-1.7340552893948087,-1.6244569331604573
2018-03-23,2.106522624437657,2.0207680169165765,0.761597770398701,0.37015130408590385,-1.7196333336331955,-1.6094491365447958
2018-03-26,2.079027520777615,1.996494990914194,0.7557562323128478,0.3699698510692427,-0.657085192373646,-1.5947190886447473
2018-03-27,2.0523273532437885,1.9728596663811493,0.7499418526018604,0.369788429266614,-0.6535183887283703,-1.5802578330052972
2018-03-28,2.0263817294262023,1.94983245619804,0.7441540377089549,0.3696070386551129,-0.6499639105326778,-1.566056837192752
2018-03-29,2.0011530706605423,1.9273856591987062,0.7383922025086213,0.36942567921183467,-0.6464216070039757,-1.5521079686759187
2018-04-02,2.0652947575448777,1.7992650569298065,-0.48720123295611967,0.3688817876626255,-0.734147848382705,-1.9643785013287363
2018-04-03,2.0390030071392293,1.7804007964430228,-0.48824654627936825,0.3687005526635968,-0.7283782669497225,-1.942918450994094
2018-04-04,2.0134454579771086,1.76194134084182,-0.48929330121029885,0.36851934871853764,-0.7226331210620686,-1.9219953752192165
2018-04-05,1.9885859322549626,1.7438709367236174,-0.4903415032693127,0.3683381758046475,-0.7169118395304871,-1.9015868242793745
2018-04-06,1.9643906964585651,1.7261746722830187,-0.49139115800304767,0.36815703389914134,-0.7112138582592435,-1.8816717003124013
2018-04-09,1.9408282523759424,1.7088384201141171,-0.4924422709845466,0.3679759229792378,-0.6192323518875513,-1.8622301571452198
2018-04-10,1.9178691495579183,1.6918487846967993,-0.4934948478134282,0.3677948430221865,-0.6166349139786916,-1.8432435092225683
2018-04-11,1.8954858166710864,1.6751930541200242,-0.494548894116058,0.36761379400523675,-0.6140445044078238,-1.8246941486868924
2018-04-12,1.8736524095331661,1.6588591556435865,-0.4956044155457223,0.3674327759056649,-0.6114610607742412,-1.8065654697720794
2018-04-13,1.8523446739137757,1.6428356147425787,-0.49666141778280154,0.36725178870076264,-0.6088845212608646,-1.7888417997722794
2018-04-16,1.831539821433425,1.6277677290492076,-0.5001092713599947,0.3634459150107947,-2.254930721393877,-1.773706133082155
2018-04-17,1.8112164171072591,1.6129685294599982,-0.5035759728445672,0.35964167661012103,-2.2249155698351943,-1.7589253358839527
2018-04-18,1.7913542772629154,1.5984291549715286,-0.5070617719015763,0.35583889809272307,-2.1958258889549573,-1.7444897843306364
2018-04-19,1.7719343767194409,1.5841411456939136,-0.5105669226404177,0.3520374036576311,-2.167612393732982,-1.7303904670984196
2018-04-20,1.7529387642496963,1.5700964196741645,-0.5140916837193726,0.3482370170647086,-2.140229403653676,-1.7166189574194202
2018-04-23,1.734350485465878,1.5562872513366945,-0.5176363184531798,0.3444375615899605,-1.8817275447589914,-1.703167387944384
2018-04-24,1.7161535123694147,1.5427062514092091,-0.521201094923734,0.34063885998040516,-1.8624085362868024,-1.690028428260701
2018-04-25,1.6983326788944928,1.5293463482143845,-0.5247862860940214,0.3368407344084274,-1.8435130332237586,-1.6771952649156903
2018-04-26,1.680873621851283,1.5162007702188054,-0.5283921699254047,0.33304300642559476,-1.825024486257506,-1.6646615838180585
2018-04-27,1.6637627267418393,1.5032630297404033,-0.5320190294983734,0.32924549691595417,-1.8069272373130274,-1.652421554911926
2018-04-30,1.6469870779801021,1.4905269077244612,-0.5356671531368847,0.32544802604863865,-1.7892623901524467,-1.6404698190381646
2018-05-01,2.0792435972117973,2.002896123941098,-1.1603685587832306,0.37598653130199355,-1.7719578886840925,-1.8514545220436527
2018-05-02,2.0527145525786556,1.9791132777834963,-1.1604872232689496,0.37198691485824253,-1.7550005156407769,-1.8366801919194629
